date,stock_name,open,high,low,close,volume,dividends,stock_splits
1980-12-12 00:00:00-05:00,AAPL,0.09972156584262848,0.10015511380667066,0.09972156584262848,0.09972156584262848,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,AAPL,0.09495258200692111,0.09495258200692111,0.09451903402805328,0.09451903402805328,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,AAPL,0.08801501247023592,0.08801501247023592,0.08758147060871124,0.08758147060871124,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,AAPL,0.08974923193454741,0.09018277978024358,0.08974923193454741,0.08974923193454742,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,AAPL,0.09235129505395889,0.09278483716679888,0.09235129505395889,0.09235129505395889,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,AAPL,0.0979873538017273,0.09842090162523594,0.0979873538017273,0.0979873538017273,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,AAPL,0.10275637358427048,0.10319069718089291,0.10275637358427048,0.10275637358427048,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,AAPL,0.10709258168935777,0.10752612953626736,0.10709258168935777,0.10709258168935776,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,AAPL,0.11272868514060974,0.1131622330497249,0.11272868514060974,0.11272868514060974,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,AAPL,0.12313448637723923,0.1235680340933434,0.12313448637723923,0.12313448637723923,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,AAPL,0.12486875057220458,0.12530229858311248,0.12486875057220458,0.12486875057220459,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,AAPL,0.12226746432807192,0.12226746432807192,0.12183392792940141,0.1218339279294014,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,AAPL,0.11879906654733484,0.11879906654733484,0.11836551874876022,0.11836551874876022,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,AAPL,0.11966612935066222,0.12053322479407994,0.11966612935066222,0.11966612935066223,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,AAPL,0.11749845192453978,0.11749845192453978,0.11706491559743883,0.11706491559743881,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,AAPL,0.11229508211298979,0.11229508211298979,0.11186153441667557,0.11186153441667557,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,AAPL,0.10752612953626736,0.10752612953626736,0.10709258168935777,0.10709258168935776,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,AAPL,0.1053584237781282,0.1053584237781282,0.10492488741874696,0.10492488741874695,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,AAPL,0.11056096851825714,0.11099451647186229,0.11056096851825714,0.11056096851825714,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,AAPL,0.11056096167486629,0.11056096167486629,0.10969387739896774,0.10969387739896774,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,AAPL,0.10622553398413391,0.10622553398413391,0.10579198598861694,0.10579198598861694,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,AAPL,0.10622552782297134,0.10665907579334218,0.10622552782297134,0.10622552782297134,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,AAPL,0.10839325189590454,0.1092603362253961,0.10839325189590454,0.10839325189590454,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,AAPL,0.10795972371072957,0.10795972371072957,0.10752617567777635,0.10752617567777634,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,AAPL,0.11402930319309235,0.11446285104860884,0.11402930319309235,0.11402930319309235,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,AAPL,0.11099451647186229,0.11099451647186229,0.11056096851825714,0.11056096851825714,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,AAPL,0.11272868514060974,0.11359576938119943,0.11272868514060974,0.11272868514060974,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,AAPL,0.11402930319309235,0.11489639890412533,0.11402930319309235,0.11402930319309235,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,AAPL,0.1140293391533002,0.11446288714554007,0.11359579116106035,0.11359579116106033,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,AAPL,0.11229508211298979,0.11229508211298979,0.11186153441667557,0.11186153441667557,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,AAPL,0.11186159463437666,0.11186159463437666,0.11099451035261153,0.11099451035261154,23699200,0.0,0.0
